-1.172048663681653835e+00,-1.566730605715193070e+00,7.095938677267961125e+00,-7.264101183093762959e-02,5.781941687765646681e-02,9.956807713479783883e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.888734422953451952e-02,-2.501726330316916158e+00,7.157202316658971775e+00,-1.309145207855863802e-01,1.323945795414561144e-01,9.825136454805712960e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.775120862283474210e-01,-2.156000337251997578e+00,7.135920985751885937e+00,-1.892002485646236409e-01,1.139879748883652483e-01,9.752999577175908152e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.601426188218162627e+00,-1.454531140555583635e+00,7.117349942101704130e+00,-2.350102618323220982e-01,7.238237770114816505e-02,9.692940566370104039e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.984453710050616104e+00,-5.180506098816635152e-01,7.105438757332000144e+00,-2.596944016132792799e-01,1.495090395941068087e-02,9.655751075092593450e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.964146187705481106e+00,4.961685878292722562e-01,7.102865872549042336e+00,-2.586627838317664962e-01,-4.786459565375031366e-02,9.647810864353131288e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.544189617799228031e+00,1.418492526148615429e+00,7.110219775534432074e+00,-2.320926319130758864e-01,-1.046771751969341469e-01,9.670448279187744411e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.940454976138499044e-01,2.094349938717458670e+00,7.125815989532719996e+00,-1.848382096671861707e-01,-1.451714986392050044e-01,9.719876913983411804e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.626933476706912129e-01,2.408544926678978015e+00,7.146223477363489174e+00,-1.256895692266072062e-01,-1.620749378365532178e-01,9.787409497476374787e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.166813436341334498e+00,2.302639353125537358e+00,7.167289685617575401e+00,-6.564282220517503319e-02,-1.528157236548702280e-01,9.860721953775896109e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.045872382351666463e+00,1.786345176017271497e+00,7.185273731205604086e+00,-1.533854221833290399e-02,-1.199809829600795436e-01,9.926576916795383232e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.641708937786387601e+00,9.420933937891402543e-01,7.197630598198648144e+00,1.721185724797380523e-02,-7.014481101876000879e-02,9.973883182879264009e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.841923939715578218e+00,-8.321717172383645555e-02,7.203117840851763098e+00,2.756950519607674621e-02,-1.188046884224348843e-02,9.995492868504946005e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.606784257829926954e+00,-1.103810385535189065e+00,7.201356650873407261e+00,1.462525226704962378e-02,4.578601223302897205e-02,9.988442036073105212e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.980302545405865589e+00,-1.933703163143105419e+00,7.192446039313452388e+00,-1.982011788107229666e-02,9.407429741187406380e-02,9.953678664160515721e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.079920101400420496e+00,-2.426279358325297508e+00,7.177110678562625523e+00,-7.098347627467775645e-02,1.249690908156514818e-01,9.896181447592156122e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.051737875540394440e-02,-2.956710521162002170e+00,7.219853374129941770e+00,-1.464603893668768031e-01,2.410908109497679475e-01,9.593876042674754911e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.845179860990503240e-01,-2.671686721086474758e+00,7.194782970291456081e+00,-2.249394885282549050e-01,2.229114283921037054e-01,9.485318769513437775e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.495979619097790314e+00,-2.145781769098569658e+00,7.171796208969196229e+00,-2.943405243940537819e-01,1.796408524391268080e-01,9.386654461704539987e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.014599012991635796e+00,-1.432685432939877046e+00,7.153367961613865234e+00,-3.466823589161995844e-01,1.154562782574124341e-01,9.308497138782644287e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.297866900528778178e+00,-5.982176118568893752e-01,7.141451629176959415e+00,-3.760418670947428543e-01,3.720781467488686045e-02,9.258553303400155476e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.322223972021407512e+00,2.829435865623427526e-01,7.137290749985985450e+00,-3.792388734393482008e-01,-4.670528190065002805e-02,9.241193069701741925e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.085897990160730853e+00,1.132121552786359953e+00,7.141315996160269464e+00,-3.559481116679547585e-01,-1.273891659594295067e-01,9.257823406158590673e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.609700819003275107e+00,1.873454089097454478e+00,7.153110242424779663e+00,-3.086131644161177467e-01,-1.962822568887791219e-01,9.307154185784813905e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.345443765348804277e-01,2.440273436949897956e+00,7.171442504276725138e+00,-2.423393288085156916e-01,-2.459835813406405780e-01,9.384901317666962672e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.174976160655090140e-01,2.779062579736381267e+00,7.194369348891516580e+00,-1.645329088366065950e-01,-2.712590210710323912e-01,9.483393197570952893e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-7.710864793515823656e-01,2.852041949262981824e+00,7.219421586793639989e+00,-8.396001547029620371e-02,-2.699744807978283756e-01,9.591999246873252893e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.649594308699535272e+00,2.641191863580957033e+00,7.243913743950709083e+00,-9.293155381131658344e-03,-2.434203435177994257e-01,9.698763702785724305e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.429439238818827285e+00,2.154436759573165716e+00,7.265354646361458890e+00,5.230357405977607843e-02,-1.957390875056529977e-01,9.792602032978916515e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.024145074490909302e+00,1.431036865506658096e+00,7.281818540798614237e+00,9.595377482768410737e-02,-1.327324055331294550e-01,9.864963160689991239e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.362301723364943484e+00,5.419486597200597888e-01,7.292102629370002198e+00,1.190354539745784590e-01,-6.066301701376031197e-02,9.910350947690271806e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.400557974007311746e+00,-4.170669721554705611e-01,7.295628388447594759e+00,1.206329102037850265e-01,1.445500554373853330e-02,9.925919371980090888e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.132402369610930659e+00,-1.338648636790997326e+00,7.292233124423421309e+00,1.009673128303693740e-01,8.696694970401652736e-02,9.910814050313898615e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.589993155258221602e+00,-2.120158354320963223e+00,7.282067450964373911e+00,6.118970275946164494e-02,1.513319615780272798e-01,9.865872782887253889e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.838449245860939829e+00,-2.679079195626615562e+00,7.265698922081025302e+00,3.641946550255445447e-03,2.019357990045576312e-01,9.793919896066721753e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-9.641564407873770559e-01,-2.963706879897561652e+00,7.244321224322963992e+00,-6.761838741585809998e-02,2.333375293279158214e-01,9.700419326454001734e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.314055621100144289e-01,-1.955964181613339292e+00,7.098633854088101991e+00,-1.933013643979928364e-01,5.416865678336264533e-01,8.180527151415737386e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.611251502204906760e-02,-1.452825846260803910e+00,7.052946929538838283e+00,-3.470366085011588053e-01,5.487210958498779378e-01,7.605726469768178122e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.174054792786571655e-01,-7.092141598256753721e-01,7.013760980787745680e+00,-5.261401167062705886e-01,5.346088161374730197e-01,6.613395431247112155e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.305877100875178165e+00,-3.626865355343154018e+00,2.264700241773463851e+00,-1.070504872904598226e-01,2.947272711854054608e-02,9.938166589100181358e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.043243474000115967e+00,-2.428924655835373869e+00,2.286496260677987280e+00,-1.138564230304059538e-01,1.667769078319245382e-02,9.933572215295268792e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.466598919483312002e+00,-1.084971216513848313e+00,2.302959334649324674e+00,-1.175534393004407652e-01,2.949453182969422049e-03,9.930621781311375074e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.552307914822248947e+00,3.231951971088120601e-01,2.310681180479011942e+00,-1.181453245521635886e-01,-1.108877641663096915e-02,9.929343993054353668e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.296135190631988898e+00,1.710887366591168357e+00,2.308057321744247936e+00,-1.156831618906806747e-01,-2.488577933884478927e-02,9.929743722985366894e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.713165205894179977e+00,2.994738205732210279e+00,2.295638421548777508e+00,-1.102378028227712498e-01,-3.790819189275261569e-02,9.931820557260537807e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.837155306085780815e+00,4.096815803080525953e+00,2.276009873882908430e+00,-1.019182025475098285e-01,-4.958457265066405079e-02,9.935562642067815586e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.719275006600835543e+00,4.948725849763063067e+00,2.253220941084933315e+00,-9.092825776615690025e-02,-5.927564552743889992e-02,9.940917713103337716e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.372895858530278734e-01,1.055398035823247760e+00,7.030714316199104807e+00,-2.883988801207455488e-01,-6.331997140036590421e-01,7.182507975148965107e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-5.765347663316254812e-01,1.624562978687648318e+00,7.074428419955214764e+00,-1.278886121713234125e-01,-5.988730966591393479e-01,7.905665797229135539e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.048371072374173707e+00,1.929431101261664283e+00,7.120910138537698053e+00,8.241964910350833839e-03,-5.430307537168727050e-01,8.396723590377984658e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.627994105266002522e+00,1.988058845700719335e+00,7.165755441175727825e+00,1.206651595462799598e-01,-4.661549845886903132e-01,8.764356505841081058e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.219842746646373044e+00,1.804696400170538340e+00,7.205673310683865296e+00,2.083636927554986251e-01,-3.730235479987183411e-01,9.041227815843047022e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.739468069701333164e+00,1.401913590777623675e+00,7.238169290800005484e+00,2.710699953987893984e-01,-2.688987709502254631e-01,9.242372577298315628e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.116661902048827315e+00,8.247321910645578624e-01,7.261554382339543423e+00,3.093154823993851110e-01,-1.584701440312887011e-01,9.376625969925103110e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.301437697144764538e+00,1.373537402761573489e-01,7.274847450985234332e+00,3.239966293180888135e-01,-4.556842885752390021e-02,9.449601592035369313e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.268941973702506942e+00,-5.837274118777151521e-01,7.277594449936173326e+00,3.159211240349025229e-01,6.668793046507962008e-02,9.464388851472710362e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.021930654446955078e+00,-1.258455521203083460e+00,7.269713007133745464e+00,2.855347996443465819e-01,1.754941917624635028e-01,9.421632909690880187e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.590361816844699572e+00,-1.812468389527880586e+00,7.251456155078288113e+00,2.329133654933323305e-01,2.778735523707163146e-01,9.319536753870594215e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.028141730175461177e+00,-2.185715374519345389e+00,7.223516757929114185e+00,1.580189447064787867e-01,3.702644419550559785e-01,9.153874896116738213e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.407485937132912035e+00,-2.339299045407667865e+00,7.187209603063786645e+00,6.114326908760387563e-02,4.483291306063149628e-01,8.917749106669611292e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-8.120326224615975752e-01,-2.259309710693476081e+00,7.144619805926045508e+00,-5.663340045542074319e-02,5.071126913758796650e-01,8.600170790155087230e-01,5.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
